MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
4,26,7,COS,SLC,-9.0,22.0,411,0,2015
4,19,7,JFK,SLC,4.0,39.0,1990,0,2015
4,13,1,ATL,JAX,-5.0,16.0,270,0,2015
4,2,4,PHL,LAS,36.0,11.0,2176,1,2015
4,26,7,PHL,FLL,-4.0,16.0,992,0,2015
4,18,6,IAH,SFO,44.0,16.0,1635,1,2015
4,13,1,SAN,LAX,-15.0,42.0,109,0,2015
4,21,2,HOU,ATL,-4.0,8.0,696,0,2015
4,27,1,PHX,LAS,46.0,5.0,255,1,2015
4,17,5,RDU,ATL,-8.0,15.0,356,0,2015
4,17,5,PBI,BWI,4.0,8.0,883,0,2015
4,2,4,MCI,MKE,10.0,6.0,436,0,2015
4,7,2,HOU,OAK,10.0,14.0,1642,0,2015
4,16,4,LAX,IAH,2.0,11.0,1379,1,2015
4,11,6,LAX,ORD,-6.0,15.0,1744,0,2015
4,21,2,FLL,BOS,5.0,13.0,1237,0,2015
4,5,7,OGG,SFO,0.0,10.0,2338,0,2015
4,22,3,MCI,LAX,-2.0,11.0,1363,0,2015
4,19,7,TPA,STL,3.0,8.0,869,0,2015
4,6,1,ATL,SRQ,-1.0,12.0,444,0,2015
4,13,1,DAL,DCA,11.0,23.0,1184,0,2015
4,16,4,LAX,SFO,-4.0,26.0,337,0,2015
4,3,5,DTW,TPA,0.0,13.0,983,0,2015
4,1,3,MCO,EWR,18.0,18.0,937,1,2015
4,8,3,MKE,ATL,-1.0,13.0,669,0,2015
4,19,7,MSP,ABQ,-5.0,14.0,981,0,2015
4,22,3,AUS,LAS,55.0,9.0,1090,1,2015
4,21,2,DEN,FAR,-6.0,14.0,627,0,2015
4,17,5,ORD,MIA,10.0,10.0,1197,0,2015
4,4,6,DAL,LGA,-1.0,11.0,1381,0,2015
4,10,5,DFW,IAD,5.0,11.0,1172,0,2015
4,16,4,DFW,TYS,-3.0,17.0,772,0,2015
4,24,5,ELP,DFW,80.0,11.0,551,1,2015
4,18,6,OGG,SEA,-12.0,10.0,2640,0,2015
4,19,7,SFO,SAN,-4.0,10.0,447,0,2015
4,4,6,MIA,LGA,-8.0,23.0,1096,0,2015
4,2,4,DAL,LAX,12.0,10.0,1246,1,2015
4,2,4,CID,ORD,-7.0,8.0,196,0,2015
4,5,7,ORD,CMI,0.0,11.0,135,0,2015
4,2,4,COS,IAH,-9.0,24.0,809,0,2015
4,19,7,SFO,LAX,-2.0,15.0,337,0,2015
4,12,7,STL,SFO,-5.0,9.0,1735,0,2015
4,28,2,RDU,DTW,-6.0,14.0,501,0,2015
4,17,5,LAX,JFK,-3.0,16.0,2475,0,2015
4,20,1,BOS,PIT,-3.0,16.0,496,0,2015
4,13,1,SAN,OAK,1.0,9.0,446,0,2015
4,23,4,IAH,LGA,7.0,18.0,1416,0,2015
4,10,5,DEN,SLC,-5.0,10.0,391,0,2015
4,9,4,JFK,SJU,-3.0,16.0,1598,0,2015
4,20,1,IAH,MIA,-8.0,15.0,964,0,2015
4,22,3,OMA,SLC,-7.0,12.0,840,0,2015
4,19,7,ORD,MSN,-7.0,18.0,108,0,2015
4,9,4,DFW,TUS,161.0,17.0,813,1,2015
4,17,5,BWI,MHT,37.0,15.0,377,1,2015
4,11,6,MCO,DCA,-4.0,19.0,759,0,2015
4,5,7,SFO,PHL,-4.0,32.0,2521,0,2015
4,15,3,DFW,DSM,-5.0,15.0,624,0,2015
4,2,4,PBI,ATL,-4.0,15.0,545,0,2015
4,29,3,ATL,MCO,-1.0,18.0,404,0,2015
4,18,6,PHL,ORD,-6.0,11.0,678,0,2015
4,3,5,ORD,DLH,-4.0,13.0,397,0,2015
4,14,2,FCA,SLC,-12.0,17.0,531,0,2015
4,20,1,DFW,SMF,-3.0,27.0,1431,0,2015
4,19,7,SMF,LAX,-2.0,8.0,373,0,2015
4,21,2,SLC,SJC,-5.0,23.0,584,0,2015
4,8,3,ONT,PHX,0.0,7.0,325,0,2015
4,6,1,MCO,ORD,16.0,16.0,1005,1,2015
4,18,6,IAH,DFW,-5.0,12.0,224,0,2015
4,17,5,PHL,DEN,24.0,24.0,1558,1,2015
4,5,7,MCO,ATL,-7.0,19.0,404,0,2015
4,13,1,MSY,DTW,4.0,12.0,926,0,2015
4,23,4,STL,BWI,0.0,7.0,738,0,2015
4,23,4,OAK,ONT,1.0,11.0,362,0,2015
4,19,7,SLC,ABQ,-5.0,15.0,493,0,2015
4,10,5,SEA,SNA,-6.0,13.0,978,0,2015
4,5,7,ORD,JFK,-10.0,19.0,740,0,2015
4,7,2,LAX,EWR,10.0,13.0,2454,0,2015
4,23,4,MDW,LAX,13.0,10.0,1750,1,2015
4,21,2,EVV,ATL,-5.0,11.0,350,0,2015
4,10,5,LAX,TPA,7.0,31.0,2158,1,2015
4,30,4,SLC,SNA,-1.0,23.0,588,0,2015
4,5,7,LAS,SLC,-7.0,20.0,368,0,2015
4,7,2,DRO,DEN,-8.0,10.0,251,1,2015
4,27,1,DFW,DRO,70.0,10.0,674,1,2015
4,8,3,SFO,PHX,11.0,30.0,651,1,2015
4,19,7,CLT,ATL,-2.0,18.0,226,0,2015
4,23,4,BOS,JAX,-6.0,16.0,1010,0,2015
4,17,5,ATL,DTW,0.0,21.0,594,0,2015
4,11,6,MCO,ORD,1.0,9.0,1005,0,2015
4,18,6,ROC,ATL,-6.0,15.0,749,0,2015
4,21,2,COS,LAX,-8.0,22.0,833,0,2015
4,6,1,IAD,CLE,-6.0,17.0,288,0,2015
4,4,6,MKE,DFW,2.0,11.0,853,0,2015
4,28,2,MIA,SFO,-8.0,24.0,2585,0,2015
4,11,6,IAD,BOS,1.0,13.0,413,0,2015
4,15,3,GCC,DEN,1.0,18.0,313,0,2015
4,27,1,OAK,LAS,-3.0,7.0,407,0,2015
4,12,7,AUS,ELP,-4.0,10.0,528,0,2015
4,8,3,PBI,CLT,-6.0,11.0,590,0,2015
4,16,4,PHX,LIT,12.0,20.0,1136,0,2015
4,1,3,SDF,BWI,41.0,5.0,495,1,2015
4,13,1,SJC,LAX,4.0,14.0,308,0,2015
4,5,7,CVG,ORD,2.0,11.0,265,0,2015
4,14,2,BOS,RIC,-6.0,14.0,474,0,2015
4,7,2,EWR,MDW,0.0,22.0,711,0,2015
4,17,5,VPS,ATL,-2.0,11.0,250,0,2015
4,1,3,ATL,TLH,-6.0,22.0,223,0,2015
4,6,1,GNV,MIA,-5.0,11.0,294,0,2015
4,22,3,MIA,ATL,12.0,19.0,594,1,2015
4,16,4,SFO,IAH,-1.0,37.0,1635,1,2015
4,2,4,ATL,RDU,-6.0,20.0,356,0,2015
4,12,7,SJC,BUR,1.0,8.0,296,0,2015
4,22,3,MCO,ATL,-6.0,7.0,404,0,2015
4,11,6,BNA,ATL,-1.0,31.0,214,0,2015
4,17,5,DFW,IND,32.0,54.0,761,1,2015
4,26,7,DEN,LNK,-4.0,56.0,423,1,2015
4,14,2,JAX,BWI,-1.0,14.0,663,0,2015
4,17,5,ABI,DFW,5.0,7.0,158,0,2015
4,10,5,BUF,EWR,141.0,17.0,282,1,2015
4,6,1,SFO,SNA,8.0,20.0,372,1,2015
4,16,4,DCA,LGA,-4.0,35.0,214,0,2015
4,14,2,MYR,PHL,-4.0,12.0,473,0,2015
4,27,1,SAT,EWR,0.0,10.0,1569,0,2015
4,26,7,MOB,ORD,-3.0,7.0,779,0,2015
4,26,7,MSP,SAN,-5.0,9.0,1532,0,2015
4,30,4,ORD,FLL,-3.0,18.0,1182,0,2015
4,16,4,DFW,MEM,-4.0,19.0,431,0,2015
4,1,3,SDF,ATL,-1.0,23.0,321,0,2015
4,3,5,IAH,SAT,-4.0,14.0,191,0,2015
4,23,4,MYR,CLE,-3.0,8.0,557,1,2015
4,17,5,RSW,PHL,-5.0,11.0,993,0,2015
4,9,4,GRR,DFW,-9.0,11.0,931,0,2015
4,19,7,DFW,ORD,-6.0,16.0,802,0,2015
4,10,5,HRL,IAH,-7.0,13.0,295,0,2015
4,8,3,PBI,DFW,0.0,19.0,1102,0,2015
4,26,7,ABQ,SLC,0.0,11.0,493,0,2015
4,24,5,CHS,DTW,-4.0,11.0,667,0,2015
4,21,2,PHL,IAH,-2.0,26.0,1325,0,2015
4,18,6,ORD,DEN,-9.0,15.0,888,0,2015
4,3,5,STL,LAS,-3.0,8.0,1371,0,2015
4,24,5,DEN,PSP,-6.0,12.0,776,0,2015
4,8,3,TPA,MCI,0.0,14.0,1048,1,2015
4,26,7,SLC,PSC,-8.0,14.0,521,0,2015
4,9,4,PHX,ONT,49.0,13.0,325,1,2015
4,24,5,DFW,PDX,100.0,21.0,1616,1,2015
4,23,4,TPA,CLT,-5.0,11.0,507,0,2015
4,24,5,HNL,DEN,-16.0,18.0,3365,0,2015
4,17,5,SFO,DEN,-3.0,11.0,967,0,2015
4,30,4,MKE,EWR,1.0,10.0,725,1,2015
4,19,7,MSP,MBS,-6.0,10.0,463,0,2015
4,29,3,LGA,MCO,-2.0,26.0,950,0,2015
4,30,4,SEA,LAS,-11.0,10.0,867,0,2015
4,21,2,STL,SLC,-6.0,12.0,1156,0,2015
4,30,4,ORD,IND,-5.0,12.0,177,0,2015
4,14,2,IAH,MSP,25.0,10.0,1034,0,2015
4,22,3,ATL,ORD,-6.0,11.0,606,0,2015
4,22,3,RSW,MDW,1.0,10.0,1105,1,2015
4,22,3,EWR,MEM,35.0,11.0,946,1,2015
4,9,4,BOS,LGA,41.0,36.0,184,1,2015
4,6,1,IND,BWI,-1.0,10.0,516,0,2015
4,12,7,IAH,MEM,-8.0,16.0,468,0,2015
4,21,2,SLC,PSC,-6.0,11.0,521,0,2015
4,9,4,FLL,BWI,-7.0,13.0,925,0,2015
4,14,2,LGA,MIA,-6.0,25.0,1096,0,2015
4,13,1,DAB,ATL,-3.0,17.0,366,0,2015
4,15,3,LIT,LAS,-6.0,6.0,1294,0,2015
4,24,5,SLC,BWI,-4.0,13.0,1865,0,2015
4,17,5,PDX,LAS,278.0,10.0,763,1,2015
4,15,3,DAL,STL,-1.0,10.0,546,0,2015
4,14,2,OGG,SEA,-14.0,10.0,2640,0,2015
4,21,2,JFK,FLL,-7.0,19.0,1069,0,2015
4,28,2,SFO,AUS,40.0,16.0,1504,1,2015
4,30,4,PIT,MSP,328.0,13.0,726,1,2015
4,29,3,ORD,FNT,-2.0,8.0,223,0,2015
4,1,3,CLT,MCO,6.0,22.0,468,1,2015
4,9,4,LAS,SNA,-2.0,13.0,226,0,2015
4,17,5,IND,MSP,2.0,18.0,503,0,2015
4,13,1,DFW,SAT,109.0,14.0,247,1,2015
4,27,1,LAS,PHX,4.0,16.0,255,0,2015
4,28,2,XNA,ORD,-7.0,23.0,522,0,2015
4,10,5,BOS,ORD,2.0,17.0,867,0,2015
4,26,7,SGF,DFW,-6.0,10.0,364,0,2015
4,20,1,IAH,PHX,42.0,12.0,1009,1,2015
4,21,2,TPA,MHT,1.0,9.0,1204,0,2015
4,16,4,STL,DFW,-6.0,13.0,550,0,2015
4,10,5,ORF,LGA,104.0,7.0,296,1,2015
4,19,7,ATL,HSV,-1.0,21.0,151,0,2015
4,30,4,DFW,SGF,-4.0,21.0,364,0,2015
4,24,5,SMF,BUR,21.0,6.0,358,1,2015
4,12,7,LIT,DAL,-3.0,8.0,296,0,2015
4,6,1,PBI,LGA,-3.0,14.0,1035,0,2015
4,22,3,ORD,ATL,-4.0,17.0,606,0,2015
4,30,4,ORD,SAT,-4.0,21.0,1041,0,2015
4,21,2,BHM,MIA,-2.0,13.0,661,1,2015
4,25,6,ORD,CHS,0.0,13.0,760,0,2015
4,27,1,LAS,SFO,-6.0,11.0,414,0,2015
4,7,2,IAH,FLL,36.0,15.0,966,1,2015
4,5,7,PBI,HPN,-10.0,8.0,1056,0,2015
4,17,5,EWR,LAX,23.0,31.0,2454,0,2015
4,5,7,MCO,CLE,4.0,11.0,895,0,2015
4,21,2,DFW,CHA,-4.0,17.0,695,0,2015
4,22,3,AUS,LAX,-12.0,11.0,1242,0,2015
4,7,2,BWI,TPA,12.0,17.0,842,0,2015
4,29,3,DTW,BDL,-1.0,13.0,549,0,2015
4,9,4,ATL,JAX,12.0,15.0,270,0,2015
4,2,4,ORD,FAR,8.0,17.0,557,0,2015
4,14,2,LAX,JFK,-2.0,15.0,2475,0,2015
4,14,2,SFO,MCI,-2.0,33.0,1499,0,2015
4,29,3,BOS,LGA,-3.0,16.0,184,0,2015
4,28,2,RSW,CLE,7.0,10.0,1025,0,2015
4,11,6,SJU,BOS,-8.0,9.0,1674,0,2015
4,26,7,LIT,ATL,-1.0,15.0,453,0,2015
4,29,3,CVG,DCA,-7.0,12.0,411,0,2015
4,28,2,ITO,HNL,-9.0,7.0,216,0,2015
4,3,5,MDW,TPA,-7.0,17.0,997,0,2015
4,12,7,MCO,PVD,-4.0,11.0,1072,0,2015
4,23,4,MCO,BOS,-2.0,17.0,1121,0,2015
4,3,5,DEN,ORD,24.0,10.0,888,0,2015
4,26,7,DTW,MDW,-3.0,12.0,228,0,2015
4,9,4,DAL,PHX,0.0,8.0,879,0,2015
4,7,2,LGA,BOS,1.0,46.0,184,1,2015
4,2,4,CLT,BDL,3.0,21.0,644,0,2015
4,29,3,DFW,TPA,-11.0,15.0,929,0,2015
4,21,2,MIA,ORD,-4.0,15.0,1197,0,2015
4,11,6,PHL,RSW,94.0,9.0,993,1,2015
4,3,5,SLC,GJT,-6.0,23.0,216,0,2015
4,2,4,LAN,DTW,40.0,9.0,74,1,2015
4,13,1,LAS,SNA,-3.0,13.0,226,0,2015
4,11,6,LGA,MSY,-1.0,61.0,1183,1,2015
4,13,1,LIT,DFW,95.0,7.0,304,1,2015
4,28,2,SMF,SNA,1.0,7.0,404,0,2015
4,13,1,LIT,DTW,-2.0,19.0,705,0,2015
4,16,4,MCO,DCA,14.0,16.0,759,0,2015
4,24,5,DCA,LGA,-3.0,50.0,214,1,2015
4,5,7,MSP,LAX,-6.0,15.0,1535,0,2015
4,1,3,MSP,MOT,90.0,17.0,449,1,2015
4,23,4,DFW,FLL,6.0,17.0,1119,0,2015
4,11,6,CMH,EWR,-16.0,12.0,463,0,2015
4,14,2,MCO,PHX,-1.0,14.0,1849,0,2015
4,15,3,DCA,FLL,29.0,20.0,899,1,2015
4,29,3,BWI,LAS,32.0,8.0,2106,0,2015
4,4,6,DFW,AUS,-7.0,11.0,190,0,2015
4,8,3,ATL,ABY,-4.0,35.0,145,0,2015
4,18,6,CLE,RSW,-15.0,16.0,1025,0,2015
4,24,5,DCA,ATL,-1.0,26.0,547,1,2015
4,19,7,SEA,PHX,0.0,14.0,1107,0,2015
4,16,4,IAH,BNA,-2.0,83.0,657,1,2015
4,10,5,JFK,BUF,-4.0,25.0,301,0,2015
4,6,1,ORD,SJU,0.0,33.0,2072,0,2015
4,6,1,LGA,BNA,-2.0,16.0,764,0,2015
4,12,7,LAS,ONT,-4.0,11.0,197,0,2015
4,15,3,LGA,BOS,-1.0,26.0,184,0,2015
4,6,1,DEN,SLC,-10.0,15.0,391,0,2015
4,2,4,IAH,SEA,6.0,12.0,1874,0,2015
4,30,4,OMA,EWR,-4.0,8.0,1134,0,2015
4,19,7,SLC,SEA,-2.0,16.0,689,0,2015
4,10,5,SDF,EWR,27.0,12.0,642,1,2015
4,18,6,IAH,DEN,8.0,16.0,862,0,2015
4,4,6,CLT,SEA,49.0,13.0,2279,1,2015
4,22,3,LGA,DAL,-9.0,12.0,1381,0,2015
4,22,3,MFR,SLC,-2.0,7.0,575,0,2015
4,18,6,TTN,MCO,-8.0,10.0,896,0,2015
4,2,4,SFO,RDU,18.0,19.0,2400,0,2015
4,2,4,OGG,LIH,-5.0,10.0,201,0,2015
4,15,3,OAK,LAX,109.0,19.0,337,1,2015
4,3,5,LAX,SBP,-2.0,32.0,156,0,2015
4,24,5,EWR,MSY,15.0,15.0,1167,0,2015
4,29,3,EWR,MCO,15.0,19.0,937,1,2015
4,10,5,OAK,LAX,-5.0,10.0,337,0,2015
4,2,4,STL,ATL,-9.0,25.0,484,0,2015
4,13,1,ORD,SGF,-4.0,17.0,438,0,2015
4,8,3,DEN,ORD,-1.0,10.0,888,0,2015
4,16,4,EWR,JAX,-3.0,31.0,820,0,2015
4,17,5,FLL,LAS,-11.0,17.0,2173,0,2015
4,15,3,MFE,IAH,-9.0,9.0,316,0,2015
4,24,5,LAS,OAK,33.0,17.0,407,1,2015
4,22,3,BWI,BDL,-7.0,13.0,283,0,2015
4,29,3,MCI,DFW,31.0,11.0,460,1,2015
4,20,1,ATL,SAT,41.0,15.0,874,1,2015
4,6,1,DFW,HOU,0.0,10.0,247,0,2015
4,28,2,STL,TPA,-5.0,8.0,869,0,2015
4,5,7,ONT,PHX,-4.0,13.0,325,0,2015
4,27,1,BHM,ATL,-5.0,15.0,134,0,2015
4,2,4,DEN,LAS,14.0,24.0,628,1,2015
4,1,3,SEA,CLT,4.0,16.0,2279,0,2015
4,30,4,ATL,MCO,-5.0,13.0,404,0,2015
4,19,7,ATL,LAX,-1.0,19.0,1947,0,2015
4,22,3,IAH,LGA,-4.0,23.0,1416,0,2015
4,23,4,SAT,LAS,-3.0,24.0,1069,1,2015
4,11,6,BNA,BWI,-4.0,9.0,587,0,2015
4,10,5,SGF,DFW,-1.0,12.0,364,0,2015
4,12,7,TPA,AUS,-5.0,12.0,928,0,2015
4,14,2,DEN,BIL,17.0,15.0,455,0,2015
4,13,1,IND,MSP,-3.0,17.0,503,0,2015
4,8,3,ATL,MSY,-5.0,20.0,425,0,2015
4,8,3,MEM,HOU,-5.0,7.0,484,0,2015
4,27,1,SFO,EWR,-4.0,16.0,2565,0,2015
4,15,3,AUS,LAX,-11.0,11.0,1242,0,2015
4,11,6,SUX,ORD,72.0,13.0,436,1,2015
4,18,6,ORD,SBN,-8.0,15.0,84,0,2015
4,15,3,AMA,DEN,-8.0,9.0,359,0,2015
4,23,4,ATL,DSM,0.0,15.0,743,0,2015
4,13,1,LAS,EWR,-5.0,23.0,2227,0,2015
4,15,3,HOU,DAL,5.0,24.0,239,1,2015
4,19,7,PVD,BWI,0.0,9.0,327,0,2015
4,7,2,EWR,GSP,-1.0,22.0,594,0,2015
4,16,4,PHX,RNO,-5.0,18.0,601,0,2015
4,15,3,BOS,SFO,8.0,14.0,2704,0,2015
4,8,3,MCO,BOS,-7.0,12.0,1121,0,2015
4,8,3,CVG,ATL,-1.0,13.0,373,0,2015
4,23,4,ORD,LGA,-5.0,11.0,733,0,2015
4,2,4,MCI,ORD,104.0,16.0,403,1,2015
4,12,7,JFK,LAS,15.0,16.0,2248,0,2015
4,25,6,EWR,IAH,-3.0,16.0,1400,0,2015
4,20,1,IND,ATL,-6.0,16.0,432,0,2015
4,25,6,GRR,BWI,-5.0,11.0,528,0,2015
4,28,2,LAX,ORD,-6.0,13.0,1744,0,2015
4,25,6,SFO,LAX,-4.0,20.0,337,0,2015
4,1,3,GRR,ORD,-5.0,9.0,137,0,2015
4,30,4,BUR,DEN,-1.0,8.0,850,0,2015
4,25,6,MCO,EWR,-2.0,11.0,937,0,2015
4,22,3,DEN,EWR,9.0,13.0,1605,0,2015
4,15,3,SGU,SLC,9.0,10.0,272,0,2015
4,17,5,EWR,LAS,-1.0,26.0,2227,0,2015
4,2,4,MHK,DFW,-5.0,6.0,431,1,2015
4,9,4,CLT,FLL,-1.0,16.0,632,0,2015
4,17,5,BUR,PDX,-6.0,11.0,817,0,2015
4,27,1,MSP,BWI,12.0,9.0,936,1,2015
4,27,1,FLL,JFK,0.0,11.0,1069,0,2015
4,23,4,BWI,RDU,16.0,9.0,255,0,2015
4,14,2,MSY,PHL,-2.0,13.0,1089,0,2015
4,29,3,CVG,BOS,-4.0,8.0,752,0,2015
4,20,1,DCA,BOS,43.0,48.0,399,1,2015
4,5,7,HOU,ATL,4.0,7.0,696,0,2015
4,25,6,SFO,SAN,51.0,17.0,447,1,2015
4,14,2,LAS,SLC,-8.0,18.0,368,0,2015
4,15,3,XNA,ATL,0.0,7.0,589,0,2015
4,10,5,LIT,MDW,-10.0,8.0,544,0,2015
4,27,1,STL,DTW,-1.0,10.0,440,0,2015
4,27,1,DEN,GEG,-3.0,16.0,836,0,2015
4,27,1,COS,IAH,-5.0,12.0,809,0,2015
4,20,1,JFK,MCO,74.0,34.0,944,1,2015
4,7,2,ORD,MDT,-2.0,25.0,594,0,2015
4,14,2,MSY,MCO,-4.0,9.0,551,0,2015
4,25,6,MGM,ATL,297.0,16.0,147,1,2015
4,22,3,EYW,ATL,-3.0,7.0,646,0,2015
4,29,3,MKG,ORD,-14.0,6.0,118,0,2015
4,3,5,ATL,CRW,-1.0,20.0,363,0,2015
4,10,5,MIA,LGA,-1.0,15.0,1096,0,2015
4,1,3,SLC,PSC,-5.0,14.0,521,0,2015
4,13,1,AUS,LAX,1.0,12.0,1242,0,2015
4,10,5,PHX,SFO,5.0,12.0,651,0,2015
4,28,2,LAX,DEN,7.0,14.0,862,0,2015
4,6,1,TPA,DTW,-11.0,12.0,983,1,2015
4,24,5,XNA,ORD,19.0,11.0,522,1,2015
4,6,1,TPA,IND,-1.0,12.0,837,1,2015
4,28,2,ORD,LEX,-7.0,10.0,323,0,2015
4,6,1,ATL,SEA,0.0,11.0,2182,0,2015
4,20,1,MCO,LGA,95.0,24.0,950,1,2015
4,5,7,LAX,FLL,-5.0,25.0,2343,0,2015
4,26,7,PSP,DEN,-11.0,10.0,776,0,2015
4,24,5,BOS,MSP,-4.0,14.0,1124,0,2015
4,14,2,IAH,ORF,5.0,18.0,1201,0,2015
4,10,5,TTN,UST,-25.0,11.0,801,0,2015
4,7,2,BDL,ATL,-5.0,17.0,859,0,2015
4,5,7,HLN,SLC,-1.0,11.0,402,0,2015
4,28,2,DEN,ELP,-2.0,11.0,563,0,2015
4,27,1,PDX,JFK,-1.0,10.0,2454,0,2015
4,25,6,RSW,CLT,43.0,14.0,600,1,2015
4,1,3,JFK,SJU,-6.0,35.0,1598,0,2015
4,25,6,STL,CMH,12.0,7.0,409,0,2015
4,8,3,DFW,ORD,26.0,15.0,802,1,2015
4,4,6,ATL,CHA,-3.0,11.0,106,0,2015
4,7,2,LAX,SJC,16.0,6.0,308,1,2015
4,17,5,EWR,SEA,38.0,16.0,2402,1,2015
4,25,6,HPN,RSW,-2.0,12.0,1102,0,2015
4,28,2,DFW,MSY,-5.0,16.0,447,0,2015
4,16,4,GEG,SLC,-8.0,14.0,546,0,2015
4,9,4,ATL,FLL,-1.0,15.0,581,0,2015
4,25,6,ACY,ATL,-7.0,33.0,679,1,2015
4,9,4,PBI,EWR,46.0,10.0,1023,1,2015
4,12,7,CLE,DFW,-3.0,10.0,1021,0,2015
4,3,5,CMH,FLL,7.0,9.0,973,0,2015
4,6,1,ORD,LAX,-2.0,14.0,1744,0,2015
4,10,5,ATL,RIC,117.0,43.0,481,1,2015
4,28,2,CMH,LGA,-4.0,20.0,479,0,2015
4,6,1,DTW,PIT,-7.0,19.0,201,0,2015
4,23,4,IAH,OMA,0.0,18.0,781,0,2015
4,23,4,DEN,IAH,17.0,14.0,862,0,2015
4,25,6,DFW,ATL,-3.0,16.0,731,0,2015
4,15,3,SEA,LAS,9.0,19.0,867,0,2015
4,28,2,MSN,MSP,-4.0,13.0,228,0,2015
4,28,2,AUS,DAL,-2.0,12.0,189,0,2015
4,28,2,DFW,BHM,-1.0,21.0,597,0,2015
4,18,6,EWR,DEN,-5.0,10.0,1605,0,2015
4,12,7,DTW,DFW,-7.0,10.0,986,0,2015
4,14,2,MIA,CMH,-6.0,16.0,990,0,2015
4,2,4,CLT,MCI,-7.0,15.0,808,0,2015
4,16,4,SFO,PHX,16.0,15.0,651,0,2015
4,30,4,DFW,MYR,-6.0,20.0,1048,0,2015
4,23,4,EWR,PBI,-4.0,15.0,1023,0,2015
4,8,3,IAH,HSV,-3.0,16.0,595,0,2015
4,27,1,MSY,IAH,-4.0,8.0,305,1,2015
4,11,6,PNS,BNA,-2.0,11.0,391,0,2015
4,10,5,DEN,SLC,-4.0,13.0,391,0,2015
4,16,4,MSP,STL,-3.0,9.0,448,0,2015
4,1,3,LIH,LAX,12.0,13.0,2615,0,2015
4,9,4,MSP,SEA,-6.0,12.0,1399,0,2015
4,8,3,SAN,IAD,-7.0,16.0,2253,0,2015
4,8,3,DFW,MSP,-6.0,12.0,852,0,2015
4,20,1,LAS,PHL,20.0,15.0,2176,1,2015
4,7,2,SEA,PHX,-7.0,18.0,1107,0,2015
4,19,7,SNA,DAL,1.0,20.0,1216,0,2015
4,13,1,BOS,DTW,-2.0,24.0,632,0,2015
4,21,2,ATL,MIA,-4.0,18.0,594,0,2015
4,15,3,FLL,ATL,-3.0,12.0,581,0,2015
4,28,2,JFK,MIA,121.0,16.0,1089,1,2015
4,6,1,DAL,MSY,0.0,8.0,436,0,2015
4,15,3,BOS,RDU,4.0,13.0,612,0,2015
4,12,7,FCA,DEN,-11.0,26.0,752,0,2015
4,30,4,TUS,DFW,-8.0,10.0,813,0,2015
4,27,1,OKC,DFW,-12.0,13.0,175,0,2015
4,17,5,IAD,ORD,-1.0,9.0,589,0,2015
4,28,2,ORD,SLC,8.0,17.0,1250,0,2015
4,9,4,DEN,TUS,-1.0,13.0,639,0,2015
4,2,4,CMI,ORD,-8.0,6.0,135,0,2015
4,8,3,SFO,JFK,-1.0,15.0,2586,0,2015
4,26,7,BDL,DTW,22.0,12.0,549,1,2015
4,17,5,IND,ATL,-5.0,24.0,432,0,2015
4,16,4,PBG,MYR,6.0,19.0,811,1,2015
4,17,5,PIT,ATL,-2.0,12.0,526,0,2015
4,25,6,IAD,MCO,-9.0,12.0,758,0,2015
4,2,4,CHS,EWR,14.0,44.0,628,1,2015
4,4,6,ATL,ORD,2.0,19.0,606,0,2015
4,28,2,ORD,LGA,-6.0,23.0,733,0,2015
4,22,3,MCO,ACY,-10.0,10.0,852,0,2015
4,7,2,LAX,SLC,11.0,28.0,590,0,2015
4,6,1,RSW,ORD,9.0,13.0,1120,1,2015
4,10,5,LAX,MRY,0.0,15.0,266,0,2015
4,9,4,BWI,FNT,-2.0,11.0,452,0,2015
4,30,4,GRK,DFW,48.0,6.0,134,1,2015
4,28,2,FNT,MSP,-11.0,9.0,491,0,2015
4,16,4,CLT,PHL,8.0,14.0,449,0,2015
4,21,2,LAX,SFO,3.0,24.0,337,0,2015
4,12,7,MCI,DFW,2.0,10.0,460,0,2015
4,5,7,ABY,ATL,8.0,15.0,145,0,2015
4,3,5,MSP,LAS,28.0,7.0,1299,1,2015
4,7,2,ORD,SNA,63.0,30.0,1726,1,2015
4,27,1,DEN,ELP,-2.0,15.0,563,0,2015
4,18,6,ORD,TOL,37.0,13.0,213,1,2015
4,2,4,ORD,OKC,29.0,14.0,693,1,2015
4,11,6,TPA,IAH,2.0,11.0,787,0,2015
4,30,4,DFW,TUS,13.0,16.0,813,0,2015
4,5,7,DTW,LGA,-3.0,11.0,502,0,2015
4,19,7,ATL,SAN,0.0,22.0,1892,0,2015
4,16,4,CLT,PHX,-1.0,13.0,1773,0,2015
4,21,2,BUF,BWI,-4.0,9.0,281,0,2015
4,13,1,PIT,CLT,-6.0,9.0,366,0,2015
4,13,1,JFK,DEN,9.0,38.0,1626,1,2015
4,26,7,CMH,BWI,-6.0,8.0,337,0,2015
4,24,5,DEN,SAN,-1.0,16.0,853,0,2015
4,25,6,LAX,SFO,129.0,20.0,337,1,2015
4,9,4,RNO,LAS,0.0,8.0,345,0,2015
4,30,4,DTW,DFW,-4.0,22.0,986,0,2015
4,29,3,LAS,IAH,-5.0,11.0,1222,0,2015
4,10,5,DCA,ORD,69.0,16.0,612,1,2015
