FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
3842,1,14,3,44.0,13.0,399,1,2015
3843,1,26,1,-6.0,30.0,895,0,2015
3844,1,6,2,-5.0,17.0,427,0,2015
3845,1,25,7,-7.0,28.0,2218,1,2015
3846,1,18,7,0.0,10.0,623,0,2015
3847,1,30,5,-3.0,18.0,331,0,2015
3848,1,26,1,-6.0,15.0,1175,0,2015
3849,1,23,5,1.0,25.0,1452,1,2015
3850,1,12,1,7.0,14.0,1224,0,2015
3851,1,26,1,67.0,42.0,1010,1,2015
3852,1,25,7,-4.0,12.0,867,0,2015
3853,1,26,1,2.0,11.0,649,0,2015
3854,1,31,6,26.0,14.0,1605,1,2015
3855,1,14,3,-13.0,23.0,546,0,2015
3856,1,30,5,-3.0,9.0,846,0,2015
3857,1,29,4,-2.0,11.0,1194,0,2015
3858,1,14,3,1.0,15.0,2422,0,2015
3859,1,22,4,18.0,8.0,1129,0,2015
3860,1,18,7,17.0,15.0,1258,0,2015
3861,1,1,4,-6.0,9.0,204,0,2015
3862,1,23,5,1.0,12.0,640,0,2015
3863,1,19,1,1.0,13.0,1389,0,2015
3864,1,6,2,0.0,16.0,391,0,2015
3865,1,3,6,41.0,14.0,550,1,2015
3866,1,29,4,12.0,17.0,294,1,2015
3867,1,19,1,-5.0,4.0,120,0,2015
3868,1,19,1,-1.0,9.0,937,0,2015
3869,1,12,1,61.0,10.0,430,1,2015
3870,1,10,6,-2.0,14.0,731,0,2015
3871,1,2,5,32.0,9.0,1788,1,2015
3872,1,29,4,-12.0,16.0,2615,0,2015
3873,1,1,4,-7.0,10.0,427,0,2015
3874,1,16,5,5.0,15.0,622,0,2015
3875,1,14,3,1.0,9.0,528,0,2015
3876,1,12,1,0.0,16.0,770,0,2015
3877,1,29,4,-3.0,11.0,937,0,2015
3878,1,12,1,181.0,15.0,956,1,2015
3879,1,3,6,2.0,14.0,417,0,2015
3880,1,20,2,-3.0,20.0,328,0,2015
3881,1,29,4,-9.0,10.0,651,0,2015
3882,1,4,7,3.0,13.0,1400,0,2015
3883,1,28,3,-6.0,9.0,100,0,2015
3884,1,3,6,-6.0,9.0,329,0,2015
3885,1,20,2,23.0,14.0,1042,1,2015
3886,1,7,3,108.0,15.0,1391,1,2015
3887,1,20,2,-5.0,9.0,369,0,2015
3888,1,21,3,-8.0,31.0,431,0,2015
3889,1,10,6,-5.0,27.0,546,0,2015
3890,1,11,7,-4.0,10.0,328,0,2015
3891,1,13,2,-2.0,14.0,1416,0,2015
3892,1,17,6,0.0,31.0,192,1,2015
3893,1,9,5,-6.0,9.0,453,0,2015
3894,1,6,2,-8.0,10.0,201,0,2015
3895,1,24,6,0.0,14.0,689,0,2015
3896,1,15,4,41.0,9.0,577,1,2015
3897,1,14,3,-5.0,15.0,109,0,2015
3898,1,31,6,-4.0,10.0,669,0,2015
3899,1,2,5,1.0,6.0,308,0,2015
3900,1,1,4,-10.0,16.0,646,0,2015
3901,1,6,2,-7.0,12.0,1123,0,2015
3902,1,30,5,12.0,16.0,113,0,2015
3903,1,18,7,-5.0,11.0,1011,0,2015
3904,1,11,7,40.0,12.0,73,1,2015
3905,1,10,6,17.0,19.0,113,1,2015
3906,1,23,5,-5.0,23.0,2447,0,2015
3907,1,30,5,-4.0,21.0,377,0,2015
3908,1,16,5,-3.0,19.0,192,0,2015
3909,1,23,5,-4.0,21.0,502,0,2015
3910,1,23,5,-8.0,18.0,438,0,2015
3911,1,5,1,-3.0,14.0,301,0,2015
3912,1,21,3,-9.0,9.0,95,0,2015
3913,1,25,7,-2.0,10.0,937,0,2015
3914,1,8,4,0.0,19.0,1846,0,2015
3915,1,25,7,2.0,36.0,502,0,2015
3916,1,9,5,-3.0,19.0,188,0,2015
3917,1,17,6,-2.0,12.0,1090,0,2015
